,maker-icon,shopID,shop-name,address,price,member-text,confirm-date
2101,aker/maker_3_96x96.png,0403000276,スーパーセルフあけの平SS / 遠藤商事(株),宮城県富谷市あけの平1-2-1,161,現金,2022/12/4
2102,aker/maker_8_96x96.png,0408000035,栄町SS / (株)西村商会,宮城県塩竈市栄町9-1,161,現金,2022/12/4
2103,aker/maker_3_96x96.png,0401000059,松島SS / (株)仙北商会,宮城県宮城郡松島町松島字道珍浜38-68,161,現金,2022/12/4
2104,aker/maker_3_96x96.png,0403000008,Dr.Drive 塩釜東店 / カメイ(株),宮城県塩竈市新浜町1-7-3,161,会員,2022/12/4
2105,aker/maker_6_96x96.png,0406000056,ニュー新浜SS / (株)玉田商店,宮城県塩竈市新浜町2-7-7,161,会員,2022/12/4
2106,aker/maker_8_96x96.png,0407000046,マリンピア北浜SS / (株)塩釜商会,宮城県塩竈市北浜1-12-23,161,会員,2022/12/4
2107,aker/maker_12_96x96.png,0412000067,松島SS / (株)ジェイエイ仙台,宮城県宮城郡松島町高城字動伝三5-5,161,現金,2022/12/4
2108,aker/maker_3_96x96.png,0401000044,岩沼SS / (株)渡豊商店,宮城県岩沼市桜3-13-38,161,現金,2022/12/4
2109,aker/maker_3_96x96.png,0403000254,ビッグイン佐倉SS / (有)佐藤油店,宮城県角田市佐倉字萱場304-1,161,現金,2022/12/4
2110,aker/maker_8_96x96.png,0407000028,カートピア泉SS / (株)気仙沼商会,宮城県仙台市泉区市名坂字原田160,161,会員,2022/12/4
2111,aker/maker_3_96x96.png,0403000091,Dr.Drive セルフ袋原店 / (株)ENEOSフロンティア,宮城県仙台市太白区東中田4-22-41,161,現金,2022/12/1
2112,aker/maker_3_96x96.png,0403000066,Dr.Drive セルフ福沢店 / カメイ(株),宮城県仙台市青葉区福沢町1-26,162,会員,2022/12/28
2113,aker/maker_3_96x96.png,0403000100,Dr.Drive EneJet岩切プラザ店 / カメイ(株),宮城県仙台市宮城野区岩切字昭和西3,162,現金,2022/12/28
2114,aker/maker_3_96x96.png,0403000118,セルフ岩切店 / カメイ(株),宮城県仙台市宮城野区岩切字三所南112-3,162,現金,2022/12/28
2115,aker/maker_3_96x96.png,0410000043,仙台宮城野SS / 宝フリート(株),宮城県仙台市宮城野区原町2-3-55,162,現金,2022/12/28
2116,aker/maker_3_96x96.png,0410000010,仙台日の出町SS / 宝フリート(株),宮城県仙台市宮城野区日の出町2-1-6,162,現金,2022/12/28
2117,aker/maker_3_96x96.png,0402000040,古川店 / カメイ(株),宮城県大崎市古川南新町7-51,162,現金,2022/12/28
2118,aker/maker_3_96x96.png,0403000115,Dr.Drive 仙台卸町店 / ヤマリョー(株),宮城県仙台市若林区卸町4-6-4,162,現金,2022/12/26
2119,aker/maker_3_96x96.png,0401000077,Dr.Drive セルフ多賀城南店 / カメイ(株),宮城県多賀城市町前3-71-1,162,現金,2022/12/25
2120,aker/maker_3_96x96.png,0403000128,Dr.Drive EneJet多賀城店 / カメイ(株),宮城県多賀城市町前3-7-20,162,現金,2022/12/25
2121,aker/maker_3_96x96.png,0403000013,Dr.Drive EneJet泉インター店 / カメイ(株),宮城県仙台市泉区七北田笹11-1,162,現金,2022/12/17
2122,aker/maker_8_96x96.png,0401000049,クイックセルフ佐沼SS / (有)桑原本店,宮城県登米市迫町佐沼字光ヶ丘67,162,現金,2022/12/17
2123,aker/maker_3_96x96.png,0403000207,水の里通りSS / (株)浅野工務店,宮城県登米市迫町佐沼字新駒木袋362-1,162,現金,2022/12/17
2124,aker/maker_6_96x96.png,0407000024,湯向SS / (株)小松商店,宮城県仙台市太白区秋保町湯向2-2,162,会員,2022/12/11
2125,aker/maker_8_96x96.png,0407000014,幸町SS / (株)アベキ,宮城県仙台市宮城野区二の森12-34,162,現金,2022/12/8
2126,aker/maker_3_96x96.png,0410000005,塩釜SS / 宝フリート(株),宮城県塩竈市花立町1-2,162,現金,2022/12/3
2127,aker/maker_3_96x96.png,0403000066,Dr.Drive セルフ福沢店 / カメイ(株),宮城県仙台市青葉区福沢町1-26,163,現金,2022/12/28
2128,aker/maker_3_96x96.png,0410000009,仙台セントラルSS / 宝フリート(株),宮城県仙台市青葉区立町1-1,163,会員,2022/12/28
2129,aker/maker_6_96x96.png,0406000011,仙台市場SS / 北日本石油(株),宮城県仙台市若林区卸町4-7-11,163,現金,2022/12/26
2130,aker/maker_6_96x96.png,0406000016,第二流通SS / 北日本石油(株),宮城県仙台市若林区六丁の目西町7-1,163,現金,2022/12/26
2131,aker/maker_3_96x96.png,0403000101,Dr.Drive 鶴ヶ谷中央店 / カメイ(株),宮城県仙台市宮城野区鶴ケ谷5-25-1,163,現金,2022/12/23
2132,aker/maker_3_96x96.png,0401000017,Dr.Drive 八木山店 / カメイ(株),宮城県仙台市太白区八木山本町1-28-11,163,現金,2022/12/20
2133,aker/maker_3_96x96.png,0402000022,増田SS / (株)鶴見屋商店,宮城県名取市増田3-1-8,163,会員,2022/12/16
2134,aker/maker_3_96x96.png,0401000056,杜の公園SS / (有)植野商店,宮城県柴田郡川崎町大字小野字上宿3-1,163,現金,2022/12/11
2135,aker/maker_7_96x96.png,0407000090,川崎インターチェンジSS / (有)石井モータース,宮城県柴田郡川崎町大字前川字北原19-1,163,現金,2022/12/11
2136,aker/maker_3_96x96.png,0410000021,松島SS / (有)八百東商店,宮城県宮城郡松島町高城字明神4-25-1,163,現金,2022/12/4
2137,aker/maker_3_96x96.png,0499000007,セルフ気仙沼 / (株)オカモト,宮城県気仙沼市岩ケ崎251-1,164,会員,2022/12/31
2138,/ext_maker_4_96x96.png,0499000188,セルフ南気仙沼 / (株)オカモト,宮城県気仙沼市幸町4-1-23,164,会員,2022/12/31
2139,aker/maker_3_96x96.png,0401000021,イズミエリア21SS / 富士鉱油(株),宮城県仙台市泉区泉中央2-17-5,164,会員,2022/12/23
2140,aker/maker_14_96x96.png,0414000004,本社前SS / 関兵石油(株),宮城県仙台市泉区南光台4-1-20,164,現金,2022/12/23
2141,aker/maker_3_96x96.png,0403000058,Dr.Drive 仙台店 / (株)ENEOSフロンティア,宮城県仙台市青葉区二日町4-6,164,会員,2022/12/20
2142,aker/maker_6_96x96.png,0407000024,湯向SS / (株)小松商店,宮城県仙台市太白区秋保町湯向2-2,164,現金,2022/12/11
2143,aker/maker_3_96x96.png,0499000007,セルフ気仙沼 / (株)オカモト,宮城県気仙沼市岩ケ崎251-1,166,現金,2022/12/31
2144,/ext_maker_4_96x96.png,0499000188,セルフ南気仙沼 / (株)オカモト,宮城県気仙沼市幸町4-1-23,166,現金,2022/12/31
2145,aker/maker_3_96x96.png,0403000049,Dr.Drive 県庁前店 / カメイ(株),宮城県仙台市青葉区本町3-1-1,166,会員,2022/12/28
2146,aker/maker_3_96x96.png,0410000009,仙台セントラルSS / 宝フリート(株),宮城県仙台市青葉区立町1-1,166,現金,2022/12/28
2147,aker/maker_3_96x96.png,0401000021,イズミエリア21SS / 富士鉱油(株),宮城県仙台市泉区泉中央2-17-5,166,現金,2022/12/23
2148,aker/maker_3_96x96.png,0403000058,Dr.Drive 仙台店 / (株)ENEOSフロンティア,宮城県仙台市青葉区二日町4-6,166,現金,2022/12/20
2149,aker/maker_12_96x96.png,0412000114,JASS-PORT気仙沼 / 全農東北エネルギー(株),宮城県気仙沼市岩月星谷1-5,166,会員,2022/12/18
2150,aker/maker_3_96x96.png,0402000022,増田SS / (株)鶴見屋商店,宮城県名取市増田3-1-8,166,現金,2022/12/16
2151,aker/maker_3_96x96.png,0403000284,Dr.Drive セルフ気仙沼南店 / カメイ(株),宮城県気仙沼市幸町4-5-9,166,会員,2022/12/11
2152,aker/maker_6_96x96.png,0406000122,スマイルステーション丸和 / (株)丸和,宮城県気仙沼市南郷7-12,166,会員,2022/12/11
2153,aker/maker_8_96x96.png,0407000052,カーランド鹿折SS / (株)気仙沼商会,宮城県気仙沼市新浜町2-2-10,166,会員,2022/12/11
2154,aker/maker_3_96x96.png,0403000049,Dr.Drive 県庁前店 / カメイ(株),宮城県仙台市青葉区本町3-1-1,167,現金,2022/12/28
2155,aker/maker_3_96x96.png,0402000016,東仙台SS / (有)横田石油,宮城県仙台市宮城野区東仙台1-2-13,167,会員,2022/12/28
2156,aker/maker_3_96x96.png,0403000121,Dr.Drive 仙台工業団地店 / カメイ(株),宮城県仙台市宮城野区扇町3-9-6,167,会員,2022/12/26
2157,aker/maker_12_96x96.png,0412000114,JASS-PORT気仙沼 / 全農東北エネルギー(株),宮城県気仙沼市岩月星谷1-5,168,現金,2022/12/18
2158,aker/maker_8_96x96.png,0410000034,気仙沼バイパスSS / (株)気仙沼商会,宮城県気仙沼市岩月千岩田83-1,168,会員,2022/12/18
2159,aker/maker_3_96x96.png,0403000284,Dr.Drive セルフ気仙沼南店 / カメイ(株),宮城県気仙沼市幸町4-5-9,168,現金,2022/12/11
2160,aker/maker_6_96x96.png,0406000122,スマイルステーション丸和 / (株)丸和,宮城県気仙沼市南郷7-12,168,現金,2022/12/11
2161,aker/maker_8_96x96.png,0407000059,カーシス大橋SS / (株)気仙沼商会,宮城県気仙沼市南郷1-1,168,会員,2022/12/11
2162,aker/maker_8_96x96.png,0407000058,気仙沼西SS / (株)気仙沼商会,宮城県気仙沼市田中前1-5-12,168,会員,2022/12/11
2163,aker/maker_8_96x96.png,0406000095,松川SS / (株)気仙沼商会,宮城県気仙沼市松川前152-1,168,会員,2022/12/11
2164,aker/maker_8_96x96.png,0407000052,カーランド鹿折SS / (株)気仙沼商会,宮城県気仙沼市新浜町2-2-10,168,現金,2022/12/11
2165,aker/maker_6_96x96.png,0406000004,定禅寺通SS / 遠藤商事(株),宮城県仙台市青葉区春日町1-1,171,現金,2022/12/20
2166,aker/maker_3_96x96.png,0401000001,Dr.Drive 花京院店 / カメイ(株),宮城県仙台市青葉区本町1-6-17,175,会員,2022/12/28
2167,aker/maker_3_96x96.png,0403000050,Dr.Drive 仙台本荒町店 / カメイ(株),宮城県仙台市青葉区一番町1-15-30,175,会員,2022/12/20
2168,aker/maker_3_96x96.png,0401000002,青葉通りSS / 富士鉱油(株),宮城県仙台市青葉区片平1-2-30,176,会員,2022/12/28
2169,aker/maker_8_96x96.png,0408000012,仙台一番町SS / 出光リテール販売(株),宮城県仙台市青葉区一番町1-12-30,176,会員,2022/12/28
2170,aker/maker_3_96x96.png,0401000054,【東北道】菅生PA上り線SS / (株)ENEOSウイング,宮城県柴田郡村田町大字菅生字大門岫1,177,現金,2022/12/29
2171,aker/maker_3_96x96.png,0403000012,【東北道】長者原SA下り線SS / (株)ENEOSフロンティア,宮城県大崎市古川宮沢字金堀場,177,現金,2022/12/29
2172,aker/maker_3_96x96.png,0410000012,【東北道】鶴巣PA下り線SS / 宝フリート(株),宮城県黒川郡大和町鶴巣北目大崎字具足沢74,177,現金,2022/12/29
2173,aker/maker_3_96x96.png,0413000005,【東北道】菅生PA下り線SS / (株)ENEOSウイング,宮城県柴田郡村田町菅生字新堀32,177,現金,2022/12/29
2174,aker/maker_3_96x96.png,0403000235,【東北道】長者原SA上り線店 / カメイ(株),宮城県大崎市古川宮沢字金堀場57,178,現金,2022/12/29
2175,aker/maker_8_96x96.png,0406000099,【東北道】鶴巣PA上り線SS / (株)東日本宇佐美,宮城県黒川郡大和町鶴巣北目大崎字勝負沢38-2,178,現金,2022/12/29
2176,aker/maker_3_96x96.png,0401000001,Dr.Drive 花京院店 / カメイ(株),宮城県仙台市青葉区本町1-6-17,178,現金,2022/12/28
2177,aker/maker_3_96x96.png,0401000002,青葉通りSS / 富士鉱油(株),宮城県仙台市青葉区片平1-2-30,179,現金,2022/12/28
2178,aker/maker_8_96x96.png,0408000012,仙台一番町SS / 出光リテール販売(株),宮城県仙台市青葉区一番町1-12-30,179,現金,2022/12/28
2179,aker/maker_6_96x96.png,0506000015,セルヴィス秋田SS / シナネン石油(株),秋田県秋田市八橋大畑1-3-46,149,会員,2022/12/31
2180,aker/maker_15_96x96.png,0515000001,秋田南インターSS / 太陽鉱油(株),秋田県秋田市仁井田字川久保27-1,151,会員,2022/12/31
2181,aker/maker_6_96x96.png,0506000065,R13秋田SS / (株)キタセキ,秋田県秋田市川尻町字大川反39-4,151,会員,2022/12/27
2182,aker/maker_6_96x96.png,0506000002,臨海SS / 協和石油(株),秋田県秋田市八橋南2-10-24,152,会員,2022/12/27
2183,aker/maker_6_96x96.png,0506000078,セルフ山手台SS / 協和石油(株),秋田県秋田市上北手百崎字境田351-1,152,会員,2022/12/27
2184,aker/maker_99_96x96.png,0599000007,PETRAS天王店 / メガペトロ(株),秋田県潟上市天王字蒲沼63-30,152,会員,2022/12/10
2185,aker/maker_99_96x96.png,0506000077,糠沢石油,秋田県北秋田市綴子字糠沢上谷地168-1,153,会員,2022/12/28
2186,aker/maker_3_96x96.png,0503000054,Dr.Drive セルフ秋田旭南店 / ネクサスエナジー(株),秋田県秋田市旭南3-2-63,154,会員,2022/12/30
2187,aker/maker_15_96x96.png,0507000065,スーパーセルフサコーSS / (株)佐孝石油,秋田県秋田市外旭川字小谷地130-1,154,会員,2022/12/27
2188,aker/maker_6_96x96.png,0506000048,トシオSS / (株)マルヘイ本店,秋田県秋田市旭南3-2-76,154,会員,2022/12/17
2189,aker/maker_8_96x96.png,0508000066,秋田臨海SS / 三国商事(株),秋田県秋田市川尻大川町12-24,154,会員,2022/12/10
2190,aker/maker_15_96x96.png,0515000001,秋田南インターSS / 太陽鉱油(株),秋田県秋田市仁井田字川久保27-1,155,現金,2022/12/31
2191,aker/maker_6_96x96.png,0506000013,将軍野SS / 協和石油(株),秋田県秋田市土崎港東4-4-68,155,会員,2022/12/27
2192,aker/maker_99_96x96.png,0501000024,秋田手形SS / (株)マルヘイ本店,秋田県秋田市手形山崎町11-28,155,会員,2022/12/19
2193,aker/maker_8_96x96.png,0508000052,秋田南インターSS / 三国商事(株),秋田県秋田市仁井田字古川向15-1,155,現金,2022/12/16
2194,aker/maker_3_96x96.png,0502000025,EneJet秋田北SS / (株)オカモト,秋田県秋田市保戸野千代田町17-1,156,会員,2022/12/31
2195,aker/maker_3_96x96.png,0599000061,セルフ湯沢SS / (株)オカモト,秋田県湯沢市沖鶴258-1,156,会員,2022/12/31
2196,aker/maker_3_96x96.png,0503000024,Dr.Drive セルフ秋田中央インター店 / (株)ENEOSフロンティア,秋田県秋田市広面字谷地田53-1,156,会員,2022/12/30
2197,aker/maker_3_96x96.png,0501000009,Dr.Drive セルフ卸団地店 / 富士鉱油(株),秋田県秋田市卸町2-4-1,156,会員,2022/12/30
2198,aker/maker_3_96x96.png,0503000032,Dr.Drive セルフ仁井田店 / (株)ENEOSフロンティア,秋田県秋田市仁井田新田1-17-14,156,会員,2022/12/30
2199,aker/maker_3_96x96.png,0503000035,Dr.Drive EneJet秋田インター店 / カメイ(株),秋田県秋田市仁井田目長田3-3-27,156,会員,2022/12/30
2200,aker/maker_3_96x96.png,0503000142,天王SS / (有)伊藤給油所,秋田県潟上市天王字上江川67-1,156,会員,2022/12/29
2201,aker/maker_3_96x96.png,0503000041,土崎SS / 大民石油販売(株),秋田県秋田市土崎港中央3-5-21,156,会員,2022/12/27
2202,aker/maker_3_96x96.png,0503000045,秋田中野SS / (株)太洋石油店,秋田県秋田市下新城中野字琵琶沼410,156,会員,2022/12/27
2203,aker/maker_15_96x96.png,0507000007,飯島SS / (株)佐孝石油,秋田県秋田市飯島道東2-14-7,156,会員,2022/12/27
2204,aker/maker_8_96x96.png,0508000069,追分SS / (株)国際商事,秋田県秋田市下新城中野琵琶沼311,156,現金,2022/12/27
2205,aker/maker_99_96x96.png,0599000009,飯島GASステーション / (有)石井商店,秋田県秋田市飯島道東3-1-17,156,会員,2022/12/27
2206,aker/maker_14_96x96.png,0599000013,秋田臨海SS / (有)久保田石油,秋田県秋田市寺内後城22-18,156,現金,2022/12/27
2207,aker/maker_3_96x96.png,0501000012,広面なまはげSS / (株)男鹿興業社,秋田県秋田市広面字谷地沖22-1,156,会員,2022/12/27
2208,aker/maker_3_96x96.png,0503000169,広面SS / (株)木村スタンド,秋田県秋田市広面字宮田25-1,156,会員,2022/12/27
2209,/ext_maker_14_96x96.png,0506000069,八郎潟SS / (有)新星商事,秋田県南秋田郡八郎潟町真坂字沢田45-2,156,現金,2022/12/27
2210,aker/maker_8_96x96.png,0508000053,プリテールプロント秋田SS / (株)山二,秋田県秋田市広面字谷地沖30-1,156,会員,2022/12/27
2211,aker/maker_12_96x96.png,0512000016,セルフ北SS / (株)JA秋田なまはげライフサービス,秋田県秋田市外旭川字神田608-42,156,会員,2022/12/27
2212,aker/maker_3_96x96.png,0599000016,セルフ秋田北インターSS / 森沢石油(株),秋田県秋田市上新城中字南波掛19,156,会員,2022/12/27
2213,aker/maker_8_96x96.png,0508000055,フレンドリー広面SS / (株)丸伊商店,秋田県秋田市東通2-14-5,156,会員,2022/12/27
2214,aker/maker_8_96x96.png,0508000069,追分SS / (株)国際商事,秋田県秋田市下新城中野琵琶沼311,156,会員,2022/12/23
2215,aker/maker_3_96x96.png,0503000027,Dr.Drive セルフ秋田広面店 / カメイ(株),秋田県秋田市東通7-7-1,156,会員,2022/12/20
2216,aker/maker_3_96x96.png,0501000007,Dr.Drive セルフてがた店 / 富士鉱油(株),秋田県秋田市広面字昼寝4-4,156,会員,2022/12/19
2217,aker/maker_3_96x96.png,0503000053,秋田亀ノ丁SS / 大民石油販売(株),秋田県秋田市楢山登町1-28,156,会員,2022/12/17
2218,aker/maker_6_96x96.png,0506000008,秋田南SS / 協和石油(株),秋田県秋田市楢山川口境8-30,156,会員,2022/12/17
2219,aker/maker_6_96x96.png,0506000065,R13秋田SS / (株)キタセキ,秋田県秋田市川尻町字大川反39-4,156,現金,2022/12/17
2220,aker/maker_8_96x96.png,0508000068,SELF秋田卸町 / (株)山二,秋田県秋田市卸町3-1-36,156,会員,2022/12/16
2221,aker/maker_8_96x96.png,0508000058,明田SS / (株)丸伊商店,秋田県秋田市東通1-2-1,156,会員,2022/12/11
2222,aker/maker_8_96x96.png,0599000121,セルフ御所野アマノ店SS / マルネン(株),秋田県秋田市御所野堤台1-5-1,156,現金,2022/12/10
2223,aker/maker_8_96x96.png,0507000006,ジョイフル臨海SS / 中川石油(株),秋田県秋田市川尻若葉町5-26,156,現金,2022/12/10
2224,aker/maker_3_96x96.png,0503000058,御野場SS / (株)木村スタンド,秋田県秋田市御野場2-1-3,156,会員,2022/12/9
2225,aker/maker_8_96x96.png,0508000054,フレンドリー仁井田SS / (株)丸伊商店,秋田県秋田市仁井田二ツ屋1-9-10,156,会員,2022/12/9
2226,aker/maker_14_96x96.png,0599000013,秋田臨海SS / (有)久保田石油,秋田県秋田市寺内後城22-18,156,会員,2022/12/9
2227,aker/maker_3_96x96.png,0503000030,Dr.Drive セルフ秋田豊店 / (株)ENEOSフロンティア,秋田県秋田市新屋豊町4-5,156,会員,2022/12/6
2228,aker/maker_8_96x96.png,0508000066,秋田臨海SS / 三国商事(株),秋田県秋田市川尻大川町12-24,156,現金,2022/12/6
2229,/ext_maker_4_96x96.png,0502000027,セルフ大館 / (株)オカモト,秋田県大館市有浦1-6-18,157,会員,2022/12/31
2230,/ext_maker_4_96x96.png,0599000023,セルフ能代アクロス / (株)オカモト,秋田県能代市寺向120-1,157,会員,2022/12/31
2231,aker/maker_99_96x96.png,0507000044,五城目SS / 湖東商事(有),秋田県南秋田郡五城目町大川下樋口字屋敷下62,157,現金,2022/12/27
2232,aker/maker_6_96x96.png,0506000025,能代南SS / (株)能代マルヘイ,秋田県能代市昭南町1-13,157,会員,2022/12/27
2233,aker/maker_3_96x96.png,0502000026,和田SS / (株)高橋油店,秋田県秋田市河辺和田字下タ川原16-5,157,現金,2022/12/12
2234,aker/maker_8_96x96.png,0508000024,ピットイン能代SS / 三国商事(株),秋田県能代市高塙208-1,158,会員,2022/12/31
2235,aker/maker_3_96x96.png,0502000025,EneJet秋田北SS / (株)オカモト,秋田県秋田市保戸野千代田町17-1,158,現金,2022/12/31
2236,aker/maker_3_96x96.png,0503000024,Dr.Drive セルフ秋田中央インター店 / (株)ENEOSフロンティア,秋田県秋田市広面字谷地田53-1,158,現金,2022/12/30
2237,aker/maker_3_96x96.png,0501000009,Dr.Drive セルフ卸団地店 / 富士鉱油(株),秋田県秋田市卸町2-4-1,158,現金,2022/12/30
2238,aker/maker_3_96x96.png,0501000048,Dr.Drive セルフ秋田北店 / 富士鉱油(株),秋田県秋田市泉北1-6-4,158,会員,2022/12/30
2239,aker/maker_3_96x96.png,0503000032,Dr.Drive セルフ仁井田店 / (株)ENEOSフロンティア,秋田県秋田市仁井田新田1-17-14,158,現金,2022/12/30
2240,aker/maker_3_96x96.png,0503000035,Dr.Drive EneJet秋田インター店 / カメイ(株),秋田県秋田市仁井田目長田3-3-27,158,現金,2022/12/30
2241,aker/maker_3_96x96.png,0503000054,Dr.Drive セルフ秋田旭南店 / ネクサスエナジー(株),秋田県秋田市旭南3-2-63,158,現金,2022/12/30
2242,aker/maker_6_96x96.png,0506000015,セルヴィス秋田SS / シナネン石油(株),秋田県秋田市八橋大畑1-3-46,158,現金,2022/12/30
2243,aker/maker_3_96x96.png,0501000011,Dr.Drive セルフエル外旭川店 / 富士鉱油(株),秋田県秋田市外旭川字三後田187-1,158,会員,2022/12/27
2244,aker/maker_3_96x96.png,0503000041,土崎SS / 大民石油販売(株),秋田県秋田市土崎港中央3-5-21,158,現金,2022/12/27
2245,aker/maker_15_96x96.png,0507000002,追分SS / (株)佐孝石油,秋田県秋田市下新城中野字琵琶沼81-1,158,現金,2022/12/27
2246,aker/maker_15_96x96.png,0507000007,飯島SS / (株)佐孝石油,秋田県秋田市飯島道東2-14-7,158,現金,2022/12/27
2247,aker/maker_8_96x96.png,0508000070,7号線秋田北SS / 三国商事(株),秋田県秋田市金足大清水字堤下20-1,158,会員,2022/12/27
2248,aker/maker_3_96x96.png,0501000012,広面なまはげSS / (株)男鹿興業社,秋田県秋田市広面字谷地沖22-1,158,現金,2022/12/27
2249,aker/maker_3_96x96.png,0501000027,飯田川バイパスSS / 島崎石油(有),秋田県潟上市飯田川飯塚70-1,158,会員,2022/12/27
2250,aker/maker_14_96x96.png,0501000045,井川SS / 佐藤石油(株),秋田県南秋田郡井川町今戸字イナリ田8-1,158,会員,2022/12/27
2251,aker/maker_3_96x96.png,0503000076,湖東SS / 石井商事(株),秋田県南秋田郡五城目町大川大川字大堤41-1,158,会員,2022/12/27
2252,aker/maker_3_96x96.png,0503000169,広面SS / (株)木村スタンド,秋田県秋田市広面字宮田25-1,158,現金,2022/12/27
2253,aker/maker_15_96x96.png,0507000065,スーパーセルフサコーSS / (株)佐孝石油,秋田県秋田市外旭川字小谷地130-1,158,現金,2022/12/27
2254,aker/maker_8_96x96.png,0508000053,プリテールプロント秋田SS / (株)山二,秋田県秋田市広面字谷地沖30-1,158,現金,2022/12/27
2255,aker/maker_12_96x96.png,0512000016,セルフ北SS / (株)JA秋田なまはげライフサービス,秋田県秋田市外旭川字神田608-42,158,現金,2022/12/27
2256,aker/maker_12_96x96.png,0512000037,琴丘SS / JA秋田やまもと,秋田県山本郡三種町鹿渡字町後184-1,158,会員,2022/12/27
2257,aker/maker_12_96x96.png,0512000044,八竜セルフSS / JA秋田やまもと,秋田県山本郡三種町鵜川字内田2-6,158,会員,2022/12/27
2258,aker/maker_12_96x96.png,0512000081,昭和SS / JAあきた湖東,秋田県潟上市昭和豊川竜毛字中沖3,158,現金,2022/12/27
2259,aker/maker_3_96x96.png,0599000016,セルフ秋田北インターSS / 森沢石油(株),秋田県秋田市上新城中字南波掛19,158,現金,2022/12/27
2260,aker/maker_8_96x96.png,0508000055,フレンドリー広面SS / (株)丸伊商店,秋田県秋田市東通2-14-5,158,現金,2022/12/27
2261,aker/maker_6_96x96.png,0506000078,セルフ山手台SS / 協和石油(株),秋田県秋田市上北手百崎字境田351-1,158,現金,2022/12/27
2262,aker/maker_6_96x96.png,0506000002,臨海SS / 協和石油(株),秋田県秋田市八橋南2-10-24,158,現金,2022/12/23
2263,aker/maker_3_96x96.png,0503000027,Dr.Drive セルフ秋田広面店 / カメイ(株),秋田県秋田市東通7-7-1,158,現金,2022/12/20
2264,aker/maker_3_96x96.png,0503000038,Dr.Drive 秋田天徳店 / カメイ(株),秋田県秋田市外旭川字水口105-3,158,会員,2022/12/20
2265,aker/maker_3_96x96.png,0501000007,Dr.Drive セルフてがた店 / 富士鉱油(株),秋田県秋田市広面字昼寝4-4,158,現金,2022/12/19
2266,aker/maker_3_96x96.png,0503000029,Dr.Drive 秋田八橋店 / (株)ENEOSフロンティア,秋田県秋田市八橋南1-1-10,158,会員,2022/12/17
2267,aker/maker_3_96x96.png,0503000053,秋田亀ノ丁SS / 大民石油販売(株),秋田県秋田市楢山登町1-28,158,現金,2022/12/17
2268,aker/maker_8_96x96.png,0508000068,SELF秋田卸町 / (株)山二,秋田県秋田市卸町3-1-36,158,現金,2022/12/16
2269,aker/maker_8_96x96.png,0508000058,明田SS / (株)丸伊商店,秋田県秋田市東通1-2-1,158,現金,2022/12/11
2270,aker/maker_12_96x96.png,0512000122,やまもとセルフSS / JA秋田やまもと,秋田県山本郡三種町森岳字御休下113-1,158,会員,2022/12/10
2271,aker/maker_3_96x96.png,0503000058,御野場SS / (株)木村スタンド,秋田県秋田市御野場2-1-3,158,現金,2022/12/9
2272,aker/maker_3_96x96.png,0503000030,Dr.Drive セルフ秋田豊店 / (株)ENEOSフロンティア,秋田県秋田市新屋豊町4-5,158,現金,2022/12/6
2273,aker/maker_3_96x96.png,0501000013,Dr.Drive セルフ八橋店 / 富士鉱油(株),秋田県秋田市八橋本町6-2-16,158,会員,2022/12/5
2274,aker/maker_3_96x96.png,0503000051,秋田山王SS / 大民石油販売(株),秋田県秋田市山王1-2-26,158,現金,2022/12/1
2275,/ext_maker_4_96x96.png,0502000027,セルフ大館 / (株)オカモト,秋田県大館市有浦1-6-18,159,現金,2022/12/31
2276,/ext_maker_4_96x96.png,0599000001,セルフ鹿角 / (株)オカモト,秋田県鹿角市花輪字高井田61,159,会員,2022/12/31
2277,aker/maker_3_96x96.png,0599000061,セルフ湯沢SS / (株)オカモト,秋田県湯沢市沖鶴258-1,159,現金,2022/12/31
2278,aker/maker_6_96x96.png,0506000010,ハートフル泉SS / 協和石油(株),秋田県秋田市泉中央6-4-20,159,会員,2022/12/28
2279,aker/maker_8_96x96.png,0508000021,きみまち阪SS / 三国商事(株),秋田県能代市二ツ井町小繋字恋の沢77-1,159,会員,2022/12/28
2280,aker/maker_99_96x96.png,0599000008,PETRAS能代北店 / メガペトロ(株),秋田県能代市落合字砂田71-1,159,会員,2022/12/24
2281,aker/maker_6_96x96.png,0506000021,秋田マルヘイSS / (株)秋田マルヘイ,秋田県秋田市八橋新川向16-36,159,会員,2022/12/23
2282,aker/maker_6_96x96.png,0506000008,秋田南SS / 協和石油(株),秋田県秋田市楢山川口境8-30,159,現金,2022/12/17
2283,aker/maker_6_96x96.png,0506000048,トシオSS / (株)マルヘイ本店,秋田県秋田市旭南3-2-76,159,現金,2022/12/17
2284,/ext_maker_4_96x96.png,0599000141,セルフ由利本荘 / (株)オカモト,秋田県由利本荘市水林424-1,160,会員,2022/12/31
2285,aker/maker_3_96x96.png,0501000048,Dr.Drive セルフ秋田北店 / 富士鉱油(株),秋田県秋田市泉北1-6-4,160,現金,2022/12/30
2286,aker/maker_12_96x96.png,0512000047,サンピットのしろSS / JAあきた白神,秋田県能代市中関6,160,会員,2022/12/28
2287,aker/maker_3_96x96.png,0501000011,Dr.Drive セルフエル外旭川店 / 富士鉱油(株),秋田県秋田市外旭川字三後田187-1,160,現金,2022/12/27
